target,hull_energy,rxn,dG_rxn,temperature,c1,c2,gamma_obs,gamma_opt
Ca2Cu1O3,0.002,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,0.011,1173,0.026,0.013,0.02,0.008
Ca2Cu1O3,0.002,CaO + 0.5 CuO -> 0.5 Ca2CuO3,-0.03,1073,0.01,0.029,0.009,0.009
Ca2Cu1O3,0.002,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,-0.001,1223,0.021,0.018,0.017,0.003
Ca2Cu1O3,0.002,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,-0.013,1273,0.016,0.022,0.013,-0.001
Ca2Cu1O3,0.002,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,0.008,1183,0.025,0.014,0.019,0.007
Ca2Cu1O3,0.002,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,0.006,1193,0.024,0.015,0.019,0.006
Ca1Cu2O3,0.031,CuO + 0.5 CaCO3 -> 0.5 CO2 + 0.5 CaCu2O3,-0.02,1293,0.011,0.016,0.008,0.008
Gd2O7Ru2,0.017,Gd2O3 + 2 RuO2 -> Gd2Ru2O7,-0.062,1423,-0.015,0.009,-0.015,-0.015
Fe1Na1O2,0.0,Na2O + Fe2O3 -> 2 NaFeO2,-0.188,1073,0.012,0.144,0.017,-0.002
Fe1Na1O2,0.0,Na2O2 + Fe2O3 -> 2 NaFeO2 + 0.5 O2,-0.145,773,-0.024,0.072,-0.016,0.002
Fe1Na1O2,0.0,Fe2O3 + Na2CO3 -> CO2 + 2 NaFeO2,-0.001,1043,0.02,0.008,0.014,-0.002
Fe1Na1O2,0.0,NaHO + 0.5 Fe2O3 -> 0.5 H2O + NaFeO2,0.006,473,0.007,0.0,0.005,-0.026
Fe1Na1O2,0.0,Na2O2 + 0.6667 Fe3O4 -> 2 NaFeO2 + 0.3333 O2,-0.238,923,-0.005,0.27,0.035,-0.0
Fe1Na1O2,0.0,Fe2O3 + Na2CO3 -> CO2 + 2 NaFeO2,-0.017,1173,0.02,0.015,0.013,-0.002
Fe1Na1O2,0.0,Fe2O3 + Na2CO3 -> CO2 + 2 NaFeO2,0.06,573,0.06,0.0,0.043,-0.023
Cd1Fe2O4,0.0,Fe2O3 + CdCO3 -> Cd(FeO2)2 + CO2,-0.096,1073,-0.096,0.0,-0.069,-0.069
Cd1Fe2O4,0.0,Fe2O3 + CdO -> Cd(FeO2)2,-0.087,1423,-0.087,0.0,-0.063,-0.112
Cd1Fe2O4,0.0,Fe2O3 + CdO -> Cd(FeO2)2,-0.079,1273,-0.079,0.0,-0.057,-0.094
Cd1Fe2O4,0.0,Fe2O3 + CdO -> Cd(FeO2)2,-0.09,1473,-0.09,0.0,-0.065,-0.119
Cd1Fe2O4,0.0,Fe2O3 + CdCO3 -> Cd(FeO2)2 + CO2,-0.147,1373,-0.147,0.0,-0.106,-0.106
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.018,1473,0.045,0.009,0.031,0.031
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.018,1373,0.044,0.009,0.03,0.03
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.019,1223,0.043,0.008,0.029,0.013
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.02,1073,0.041,0.007,0.028,0.014
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.019,1213,0.043,0.008,0.029,0.013
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.021,723,0.037,0.005,0.026,0.024
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.021,773,0.038,0.006,0.026,0.019
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.019,1273,0.043,0.008,0.03,0.014
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.02,1053,0.041,0.007,0.028,0.014
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.019,1173,0.042,0.008,0.029,0.013
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.021,673,0.036,0.005,0.025,0.025
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.017,1573,0.047,0.01,0.032,0.032
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.02,973,0.04,0.007,0.027,0.015
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.017,1673,0.048,0.01,0.032,0.032
O3Ti1Zn1,0.028,TiO2 + ZnO -> TiZnO3,0.02,1023,0.04,0.007,0.028,0.014
O4Ti1Zn2,0.03,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.015,1073,0.037,0.014,0.027,-0.042
O4Ti1Zn2,0.03,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.013,1223,0.037,0.016,0.028,-0.053
O4Ti1Zn2,0.03,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.009,1600,0.039,0.02,0.029,-0.067
O4Ti1Zn2,0.03,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.011,1423,0.038,0.018,0.028,-0.061
O4Ti1Zn2,0.03,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.016,973,0.036,0.013,0.027,-0.034
O4Sn1W1,0.052,WO3 + SnO -> SnWO4,-0.06,998,0.656,0.719,0.56,0.184
O4Sn1W1,0.052,WO3 + SnO -> SnWO4,-0.055,873,0.697,0.751,0.593,0.198
O4Sn1W1,0.052,WO3 + SnO -> SnWO4,-0.063,1073,0.632,0.702,0.541,0.175
O5Sn2W1,0.032,WO3 + 2 SnO -> Sn2WO5,-0.077,813,0.692,0.768,0.591,0.288
O6Sn3W1,0.039,WO3 + 3 SnO -> Sn3WO6,-0.058,813,0.711,0.768,0.605,0.351
K2O5Zr2,0.015,ZrO2 + 0.5 K2CO3 -> 0.5 K2Zr2O5 + 0.5 CO2,0.039,1123,0.039,0.0,0.028,0.028
K4O12Zr5,0.0,2.5 ZrO2 + K2CO3 -> CO2 + 0.5 K4Zr5O12,0.02,1073,0.02,0.0,0.015,0.015
K2O3Zr1,0.0,ZrO2 + K2CO3 -> CO2 + K2ZrO3,0.061,1173,0.061,0.0,0.044,-0.004
Ba3O8P2,0.0,BaCO3 + 0.3333 P2O5 -> CO2 + 0.3333 Ba3(PO4)2,-0.283,1423,0.058,0.219,0.049,-0.061
Ge2Ho2O7,0.0,GeO2 + 0.5 Ho2O3 -> 0.5 Ho2Ge2O7,-0.135,1073,-0.135,0.0,-0.097,-0.097
O4Sn1Sr2,0.0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.064,1473,0.028,0.04,0.017,-0.041
O4Sn1Sr2,0.0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.059,1450,0.029,0.04,0.018,-0.04
O4Sn1Sr2,0.0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,0.029,1073,0.044,0.008,0.032,-0.025
O4Sn1Sr2,0.0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.112,1673,0.02,0.041,0.005,-0.05
O4Sn1Sr2,0.0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.088,1573,0.024,0.041,0.011,-0.046
O3Sn1Sr1,0.0,SnO2 + SrCO3 -> CO2 + SrSnO3,0.061,673,0.061,0.0,0.044,-0.023
O3Sn1Sr1,0.0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.015,1073,-0.015,0.0,-0.011,-0.023
O3Sn1Sr1,0.0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.073,1373,-0.022,0.0,-0.024,-0.024
O3Sn1Sr1,0.0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.132,1673,-0.014,0.031,-0.02,-0.02
O3Sn1Sr1,0.0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.093,1473,-0.019,0.007,-0.023,-0.023
O3Sn1Sr1,0.0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.122,1623,-0.015,0.025,-0.021,-0.021
O3Sn1Sr1,0.0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.128,1653,-0.015,0.028,-0.021,-0.021
O7Sn2Sr3,0.003,SnO2 + 1.5 SrCO3 -> 1.5 CO2 + 0.5 Sr3Sn2O7,-0.129,1723,0.013,0.046,-0.0,-0.01
O6Sr1Ta2,0.0,Ta2O5 + SrCO3 -> CO2 + SrTa2O6,-0.173,1473,0.002,0.102,0.002,0.002
O11Sr6Ta2,0.146,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.068,1673,0.145,0.219,0.132,0.118
O11Sr6Ta2,0.146,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.017,1473,0.158,0.195,0.141,0.126
O11Sr6Ta2,0.146,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.093,1773,0.139,0.231,0.128,0.114
O11Sr6Ta2,0.146,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.08,1723,0.142,0.225,0.13,0.116
O11Sr6Ta2,0.146,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.042,1573,0.152,0.207,0.137,0.122
O7Sr2Ta2,0.0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.157,1373,0.003,0.084,0.0,0.0
O7Sr2Ta2,0.0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.232,1773,-0.017,0.137,-0.008,-0.008
O7Sr2Ta2,0.0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.194,1573,-0.007,0.11,-0.004,-0.004
O7Sr2Ta2,0.0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.213,1673,-0.012,0.124,-0.006,-0.006
O15Sr5Ta4,0.0,2 Ta2O5 + 5 SrCO3 -> Sr5Ta4O15 + 5 CO2,-0.152,1473,0.023,0.122,0.023,0.023
O15Sr5Ta4,0.0,2 Ta2O5 + 5 SrCO3 -> Sr5Ta4O15 + 5 CO2,-0.075,1073,0.044,0.09,0.038,0.021
Ba1Ge1O3,0.0,GeO2 + BaCO3 -> CO2 + BaGeO3,-0.13,1423,-0.011,0.059,-0.01,-0.01
Ba1Ge4O9,0.0,BaCO3 + 4 GeO2 -> CO2 + BaGe4O9,-0.126,1503,0.018,0.091,0.016,0.016
Ca1In2O4,0.0,In2O3 + CaO -> CaIn2O4,-0.074,1673,-0.054,0.0,-0.042,-0.042
Ca1In2O4,0.0,In2O3 + CaCO3 -> CO2 + CaIn2O4,-0.01,1073,-0.01,0.0,-0.007,-0.037
Ca1In2O4,0.0,In2O3 + CaCO3 -> CO2 + CaIn2O4,-0.049,1327,-0.035,0.0,-0.028,-0.049
Bi1O4Ta1,0.0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.144,973,-0.001,0.101,0.005,0.005
Bi1O4Ta1,0.0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.163,1233,0.0,0.121,0.008,0.008
Bi1O4Ta1,0.0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.152,1073,-0.0,0.108,0.006,0.006
Bi1O4Ta1,0.0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.155,1123,-0.0,0.112,0.007,0.007
Bi1O4Ta1,0.0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.192,1623,0.002,0.154,0.014,0.014
Bi1O4Ta1,0.0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.167,1283,0.0,0.126,0.009,0.009
Bi1O4Ta1,0.0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.188,1573,0.002,0.15,0.013,0.013
Bi1O19Ta7,0.0,Bi2O3 + 7 Ta2O5 -> 2 Ta7BiO19,-0.105,1273,0.062,0.152,0.061,-0.049
Bi1O19Ta7,0.0,Bi2O3 + 7 Ta2O5 -> 2 Ta7BiO19,-0.118,1473,0.064,0.163,0.063,-0.056
Bi3O7Ta1,0.161,Ta2O5 + 3 Bi2O3 -> 2 TaBi3O7,0.068,1073,0.523,0.447,0.429,0.278
Bi3O7Ta1,0.161,Ta2O5 + 3 Bi2O3 -> 2 TaBi3O7,0.017,1173,0.176,0.151,0.144,0.093
Cd1O2Zn1,0.054,CdO + ZnO -> ZnCdO2,-0.012,1073,0.012,0.016,0.009,-0.016
O4Th1U1,0.048,ThO2 + UO2 -> ThUO4,-0.069,1073,0.578,0.647,0.495,0.224
Mo2Na2O7,0.0,Na2CO3 + 2 MoO3 -> CO2 + Na2Mo2O7,-0.124,823,0.002,0.039,-0.008,-0.022
Mo2Na2O7,0.0,Na2CO3 + 2 MoO3 -> CO2 + Na2Mo2O7,-0.146,1023,0.009,0.053,-0.003,-0.023
Mo2Na2O7,0.0,Na2CO3 + 2 MoO3 -> CO2 + Na2Mo2O7,-0.152,1073,0.011,0.057,-0.002,-0.024
Mo1Na2O4,0.0,Na2CO3 + MoO3 -> CO2 + Na2MoO4,-0.134,873,-0.004,0.034,-0.014,-0.046
Mo1Na2O4,0.0,Na2CO3 + MoO3 -> CO2 + Na2MoO4,-0.156,1023,-0.009,0.035,-0.02,-0.045
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.033,973,0.016,0.026,0.011,0.011
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.039,1153,0.021,0.035,0.015,0.015
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.037,1103,0.02,0.032,0.014,0.014
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.043,1273,0.024,0.041,0.018,0.018
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.038,1138,0.021,0.034,0.015,0.015
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.092,1098,0.049,0.08,0.035,0.035
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.038,1123,0.02,0.033,0.015,0.015
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.037,1093,0.02,0.032,0.014,0.014
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.041,1223,0.023,0.038,0.017,0.017
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.038,1113,0.02,0.033,0.014,0.014
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.031,923,0.015,0.027,0.011,0.011
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.059,1723,0.037,0.065,0.029,0.029
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.047,1378,0.027,0.047,0.021,0.021
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.05,1473,0.03,0.051,0.023,0.023
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.034,1023,0.018,0.028,0.012,0.012
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.022,673,0.008,0.034,0.011,0.005
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.035,1033,0.018,0.028,0.013,0.013
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.029,873,0.014,0.029,0.011,0.011
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.04,1173,0.022,0.036,0.016,0.016
Bi1Fe1O3,0.002,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.026,773,0.011,0.032,0.011,0.008
Bi2Fe4O9,0.012,Bi2O3 + 2 Fe2O3 -> Fe4Bi2O9,-0.061,1173,-0.022,0.006,-0.02,-0.02
Bi2Fe4O9,0.012,Bi2O3 + 2 Fe2O3 -> Fe4Bi2O9,-0.04,823,-0.012,0.012,-0.01,-0.011
Mo4Nd2O15,0.0,Nd2O3 + 4 MoO3 -> Nd2Mo4O15,-0.181,983,-0.003,0.072,-0.011,-0.02
Mo1Nd2O6,0.0,MoO3 + Nd2O3 -> Nd2MoO6,-0.197,1673,0.018,0.131,0.015,-0.045
Mo1Nd2O6,0.0,MoO3 + Nd2O3 -> Nd2MoO6,-0.191,1473,0.014,0.123,0.012,-0.046
Mo3Nd2O12,0.0,MoO3 + 0.3333 Nd2O3 -> 0.3333 Nd2(MoO4)3,-0.174,873,0.002,0.098,0.001,0.003
Mo3Nd2O12,0.0,MoO3 + 0.3333 Nd2O3 -> 0.3333 Nd2(MoO4)3,-0.181,1073,0.005,0.1,0.002,0.005
Mo10Nd6O39,0.006,MoO3 + 0.3 Nd2O3 -> 0.1 Nd6Mo10O39,-0.182,1073,0.004,0.091,-0.001,0.019
Fe1Lu1O3,0.014,Fe2O3 + Lu2O3 -> 2 LuFeO3,-0.053,1473,-0.042,0.0,-0.032,-0.032
Fe1Lu1O3,0.014,Fe2O3 + Lu2O3 -> 2 LuFeO3,-0.068,1823,-0.04,0.0,-0.034,-0.034
Fe1Lu1O3,0.014,Fe2O3 + Lu2O3 -> 2 LuFeO3,-0.062,1673,-0.041,0.0,-0.033,-0.033
Fe2Lu1O4,0.046,Fe2O3 + 0.5 Lu2O3 -> Lu(FeO2)2 + 0.25 O2,0.014,1893,0.086,0.036,0.06,0.039
Fe2Lu1O4,0.046,Fe2O3 + 0.5 Lu2O3 -> Lu(FeO2)2 + 0.25 O2,0.1,1073,0.135,0.017,0.096,0.096
Fe5Lu3O12,0.06,Fe2O3 + 0.6 Lu2O3 -> 0.4 Lu3Fe5O12,-0.011,1473,0.042,0.021,0.028,0.028
Gd1O3Sc1,0.012,Sc2O3 + Gd2O3 -> 2 GdScO3,-0.016,1673,-0.016,0.0,-0.012,-0.012
Gd1O3Sc1,0.012,Sc2O3 + Gd2O3 -> 2 GdScO3,-0.003,873,-0.003,0.0,-0.002,-0.002
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.118,1423,-0.027,0.005,-0.032,-0.034
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.114,1323,-0.027,0.003,-0.032,-0.034
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.101,973,-0.028,0.002,-0.031,-0.031
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.113,1283,-0.027,0.002,-0.033,-0.034
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.105,1073,-0.028,0.0,-0.032,-0.033
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.111,1233,-0.027,0.001,-0.033,-0.033
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.107,1123,-0.028,0.0,-0.033,-0.033
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.126,1623,-0.026,0.009,-0.032,-0.035
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.111,1223,-0.027,0.001,-0.033,-0.033
Bi1Nb1O4,0.0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.116,1373,-0.027,0.004,-0.032,-0.034
Bi3Nb1O7,0.023,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.055,1073,0.049,0.07,0.038,0.021
Bi3Nb1O7,0.023,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.064,1273,0.049,0.074,0.038,0.014
Bi3Nb1O7,0.023,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.043,773,0.05,0.074,0.042,0.032
Bi3Nb1O7,0.023,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.051,973,0.05,0.069,0.039,0.025
Bi5Nb3O15,0.017,Bi2O3 + 0.6 Nb2O5 -> 0.4 Nb3(BiO3)5,-0.085,1273,0.027,0.046,0.015,0.015
Bi5Nb3O15,0.017,Bi2O3 + 0.6 Nb2O5 -> 0.4 Nb3(BiO3)5,-0.089,1373,0.027,0.048,0.014,0.014
Al5Li1O8,0.0,0.5 Li2CO3 + 2.5 Al2O3 -> LiAl5O8 + 0.5 CO2,-0.021,900,0.032,0.041,0.026,0.026
Al5Li1O8,0.0,0.5 Li2CO3 + 2.5 Al2O3 -> LiAl5O8 + 0.5 CO2,-0.039,1473,0.097,0.117,0.081,0.081
Al5Li1O8,0.0,0.5 Li2CO3 + 2.5 Al2O3 -> LiAl5O8 + 0.5 CO2,-0.028,1150,0.06,0.071,0.049,0.049
Al1Li1O2,0.0,Li2CO3 + Al2O3 -> CO2 + 2 LiAlO2,-0.106,1273,-0.074,0.0,-0.058,-0.067
Al1Li1O2,0.0,Li2CO3 + Al2O3 -> CO2 + 2 LiAlO2,-0.121,1373,-0.085,0.0,-0.067,-0.068
Al1Li1O2,0.0,Li2CO3 + Al2O3 -> CO2 + 2 LiAlO2,-0.088,1150,-0.06,0.0,-0.048,-0.057
Al1Li1O2,0.0,LiHO + 0.5 Al2O3 -> 0.5 H2O + LiAlO2,-0.035,523,0.019,0.024,0.012,-0.061
Al1Li5O4,0.0,Al2O3 + 5 Li2O -> 2 Li5AlO4,-0.122,1173,0.082,0.143,0.067,-0.005
Al1Li5O4,0.0,Li2CO3 + 0.2 Al2O3 -> CO2 + 0.4 Li5AlO4,0.04,1073,0.117,0.062,0.089,0.001
Mn1O3Y1,0.0,Y2O3 + Mn2O3 -> 2 YMnO3,-0.082,1373,-0.036,0.018,-0.028,-0.028
Mn1O3Y1,0.0,MnO2 + 0.5 Y2O3 -> YMnO3 + 0.25 O2,-0.069,1073,0.035,0.044,0.021,-0.025
Mn1O3Y1,0.0,Y2O3 + Mn2O3 -> 2 YMnO3,-0.089,1623,-0.039,0.02,-0.03,-0.03
Mn1O3Y1,0.0,MnO2 + 0.5 Y2O3 -> YMnO3 + 0.25 O2,-0.113,1573,0.02,0.059,0.01,-0.03
Mn1O3Y1,0.0,Y2O3 + Mn2O3 -> 2 YMnO3,-0.084,1473,-0.037,0.019,-0.029,-0.029
Mn1O3Y1,0.0,Y2O3 + Mn2O3 -> 2 YMnO3,-0.09,1673,-0.04,0.02,-0.031,-0.031
Mn2O5Y1,0.0,Y2O3 + 4 MnO2 -> 0.5 O2 + 2 YMn2O5,-0.121,1373,-0.026,0.002,-0.033,-0.033
La2Ni1O4,0.047,La2O3 + NiO -> La2NiO4,0.026,1473,0.026,0.0,0.019,-0.019
La2Ni1O4,0.047,La2O3 + NiO -> La2NiO4,0.026,1073,0.026,0.0,0.019,-0.019
La2Ni1O4,0.047,La2O3 + NiO -> La2NiO4,0.021,1373,0.021,0.0,0.015,-0.029
Bi1K1O3,0.0,2 Bi2O3 + 4 KO2 -> O2 + 4 KBiO3,-0.252,1173,0.066,0.197,0.052,0.041
Ag2Mo1O4,0.001,MoO3 + Ag2CO3 -> CO2 + Ag2MoO4,-0.111,893,0.007,0.132,0.023,0.0
Ag2Mo1O4,0.001,MoO3 + Ag2CO3 -> CO2 + Ag2MoO4,-0.086,743,0.019,0.118,0.03,0.01
Ba1O6V2,0.0,V2O5 + BaCO3 -> CO2 + BaV2O6,-0.088,723,0.009,0.036,0.001,0.001
Ba1O6V2,0.0,V2O5 + BaCO3 -> CO2 + BaV2O6,-0.159,1273,0.026,0.103,0.018,0.009
Ba3O8V2,0.0,0.3333 V2O5 + BaCO3 -> CO2 + 0.3333 Ba3V2O8,-0.151,1253,0.031,0.101,0.022,-0.065
Ba3O8V2,0.0,0.3333 V2O5 + BaCO3 -> CO2 + 0.3333 Ba3V2O8,-0.118,1073,0.034,0.095,0.027,-0.067
Ba3O8V2,0.0,0.3333 V2O5 + BaCO3 -> CO2 + 0.3333 Ba3V2O8,-0.1,973,0.036,0.086,0.029,-0.062
Ba3O8V2,0.0,0.3333 V2O5 + BaCO3 -> CO2 + 0.3333 Ba3V2O8,-0.098,963,0.036,0.085,0.029,-0.062
Ba3O8V2,0.0,0.3333 V2O5 + BaCO3 -> CO2 + 0.3333 Ba3V2O8,-0.136,1173,0.032,0.098,0.024,-0.066
Ba3O8V2,0.0,0.3333 V2O5 + BaCO3 -> CO2 + 0.3333 Ba3V2O8,-0.201,1523,0.027,0.11,0.014,-0.065
Ba1O15V10,0.0,V2O3 + 0.07143 Ba3V2O8 -> 0.2143 BaV10O15 + 0.1786 O2,0.152,1073,0.436,0.284,0.348,0.272
Ba1O8V3,0.005,VO2 + BaV2O6 -> BaV3O8,0.002,973,0.101,0.099,0.085,0.022
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.068,1823,-0.026,0.0,-0.025,-0.025
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.069,1773,-0.025,0.0,-0.025,-0.025
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.075,1073,-0.012,0.008,-0.017,-0.017
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.071,1500,-0.02,0.0,-0.023,-0.023
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.071,1473,-0.02,0.0,-0.022,-0.022
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.071,1523,-0.021,0.0,-0.023,-0.023
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.073,1273,-0.016,0.004,-0.02,-0.02
O5Si1Y2,0.0,Y2O3 + SiO2 -> Y2SiO5,-0.069,1673,-0.023,0.0,-0.024,-0.024
O7Si2Y2,0.0,SiO2 + Y2SiO5 -> Y2Si2O7,-0.008,1073,-0.008,0.0,-0.006,-0.006
O7Si2Y2,0.0,SiO2 + 0.5 Y2O3 -> 0.5 Y2Si2O7,-0.041,1873,0.027,0.034,0.018,0.006
O7Si2Y2,0.0,SiO2 + 0.5 Y2O3 -> 0.5 Y2Si2O7,-0.057,1273,0.016,0.034,0.009,-0.003
O7Si2Y2,0.0,SiO2 + 0.5 Y2O3 -> 0.5 Y2Si2O7,-0.046,1673,0.023,0.035,0.015,0.003
K2O21V8,0.01,V2O5 + 0.25 K2CO3 -> 0.25 CO2 + 0.25 K2V8O21,-0.045,723,0.074,0.119,0.068,0.068
K3O14V5,0.0,K2CO3 + 1.667 V2O5 -> CO2 + 0.6667 K3V5O14,-0.147,1073,0.014,0.083,0.008,0.008
K3O14V5,0.0,K2CO3 + 1.667 V2O5 -> CO2 + 0.6667 K3V5O14,-0.117,723,0.002,0.043,-0.006,-0.006
K1O8V3,0.0,K2CO3 + 3 V2O5 -> CO2 + 2 KV3O8,-0.09,1073,0.071,0.154,0.069,0.069
Co1Nb2O6,0.0,Nb2O5 + CoO -> Nb2CoO6,-0.026,1573,-0.004,0.006,-0.005,-0.005
Co1Nb2O6,0.0,Nb2O5 + CoO -> Nb2CoO6,-0.026,1073,0.027,0.053,0.026,-0.009
Co1Nb2O6,0.0,6 Nb2O5 + 2 Co3O4 -> O2 + 6 Nb2CoO6,-0.015,1173,-0.015,0.0,-0.011,-0.011
Co4Nb2O9,0.012,Co3O4 + 0.75 Nb2O5 -> 0.5 O2 + 0.75 Nb2Co4O9,-0.01,1373,0.012,0.016,0.01,-0.039
Mn3O6Te1,0.0,TeO3 + 3 MnO -> Mn3TeO6,-0.233,1103,0.016,0.301,0.056,0.012
