target,hull_energy,rxn,dG_rxn,temperature,c1,c2,gamma_obs,gamma_opt
Ag1O3P1,0,Ag2O + P2O5 -> 2 AgPO3,-0.1695625,1273,-0.009621912,0.053964026,-0.017167668,-0.017167668
Fe5Gd3O12,1.962909245,Fe2O3 + 0.6 Gd2O3 -> 0.4 Gd3Fe5O12,1.893533606,1573,1.935412898,0.036914966,1.397654185,1.397654185
Fe1Gd1O3,0.004078319,Fe2O3 + Gd2O3 -> 2 GdFeO3,-0.04736489,1823,0.002089765,0.025772211,0.000881561,0.000881561
Fe1Gd1O3,0.004078319,Fe2O3 + Gd2O3 -> 2 GdFeO3,-0.043132623,1673,0.001776815,0.023343126,0.000696562,0.000696562
Al2Co1O4,0.021735826,CoO + Al2O3 -> Al2CoO4,-0.107713455,1573,-0.107713455,0,-0.077579468,-0.077579468
Al2Co1O4,0.021735826,Al2O3 + 0.3333 Co3O4 -> Al2CoO4 + 0.1667 O2,-0.075905713,1073,-0.031585631,0,-0.029769518,-0.029769518
Al2Co1O4,0.021735826,Al2O3 + 0.3333 Co3O4 -> Al2CoO4 + 0.1667 O2,-0.088172939,1273,-0.038991997,0,-0.035873835,-0.05038822
Al2Co1O4,0.021735826,Al2O3 + 0.3333 Co3O4 -> Al2CoO4 + 0.1667 O2,-0.096166996,1403,-0.043828863,0,-0.039857635,-0.066527939
Nd2O7Si2,0,Nd2O3 + 2 SiO2 -> Nd2Si2O7,-0.082382943,1073,0.019673184,0.045417854,0.010709832,0.004934616
Ga2O9Te3,0.007276582,TeO2 + 0.3333 Ga2O3 -> 0.3333 Ga2(TeO3)3,-0.086039555,1123,-0.04807665,0.002685966,-0.039888594,-0.039888594
Nd2O7Ti2,0,TiO2 + 0.5 Nd2O3 -> 0.5 Nd2Ti2O7,-0.118856784,1673,0.025131425,0.083098082,0.018540473,0.018540473
Nd2O7Ti2,0,TiO2 + 0.5 Nd2O3 -> 0.5 Nd2Ti2O7,-0.111847557,973,0.01691599,0.069432173,0.011211797,0.002176332
Nd2O7Ti2,0,TiO2 + 0.5 Nd2O3 -> 0.5 Nd2Ti2O7,-0.112847373,1073,0.018087863,0.072174704,0.012479083,0.004989752
Nd2O7Ti2,0,TiO2 + 0.5 Nd2O3 -> 0.5 Nd2Ti2O7,-0.117354807,1523,0.023370974,0.081052254,0.017216954,0.017216954
Nd2O5Ti1,0,Nd2O3 + TiO2 -> Nd2TiO5,-0.145075684,1723,-0.025718241,0.035974984,-0.027365131,-0.027365131
Cr1Nb1O4,0.006427617,Cr2O3 + Nb2O5 -> 2 NbCrO4,-0.004131471,1073,-0.004131471,0,-0.002975648,-0.081929186
Cr1Nb1O4,0.006427617,Cr2O3 + Nb2O5 -> 2 NbCrO4,-0.007083411,1373,-0.007083411,0,-0.005101751,-0.106679257
Cr1Nb1O4,0.006427617,Cr2O3 + Nb2O5 -> 2 NbCrO4,-0.008560857,1523,-0.008560857,0,-0.006165866,-0.119244488
Al1O3Sm1,0,Sm2O3 + Al2O3 -> 2 SmAlO3,-0.05497435,1673,0.042894799,0.051788308,0.029880373,0.029880373
Al1O3Sm1,0,Sm2O3 + Al2O3 -> 2 SmAlO3,-0.05501712,1723,0.044158853,0.052555321,0.030798373,0.030798373
Al1O3Sm1,0,Sm2O3 + Al2O3 -> 2 SmAlO3,-0.054957241,1653,0.042389178,0.051481503,0.029513173,0.029513173
Na3O4P1,0,Na2CO3 + Na4P2O7 -> 2 Na3PO4 + CO2,-0.058966495,1273,-0.058966495,0,-0.04246999,-0.102598215
Na1O3P1,0,P2O5 + Na2CO3 -> CO2 + 2 NaPO3,-0.183843482,313,-0.021203843,0.02957233,-0.032760797,-0.050887861
Na1O3P1,0,Na4P2O7 + P2O5 -> 4 NaPO3,-0.093176439,313,-0.065298183,0.001995912,-0.050887861,-0.050887861
Na1O3P1,0,Na3PO4 + P2O5 -> 3 NaPO3,-0.15700471,313,-0.040476078,0.043317144,-0.035492174,-0.050887861
Na1O3P1,0,Na2O + P2O5 -> 2 NaPO3,-0.504057972,313,0.146666895,0.511471132,0.145649905,-0.050887861
Na1O3P1,0,P2O5 + Na2CO3 -> CO2 + 2 NaPO3,-0.338943345,1573,0.017938386,0.190083056,0.009567601,-0.057148509
Na1O3P1,0,Na4P2O7 + P2O5 -> 4 NaPO3,-0.101588704,1573,-0.073173466,0.000196154,-0.057148509,-0.057148509
Na1O3P1,0,Na3PO4 + P2O5 -> 3 NaPO3,-0.16134779,1573,-0.049933822,0.033328491,-0.044288283,-0.057148509
Na1O3P1,0,Na2O + P2O5 -> 2 NaPO3,-0.511451586,1573,0.144993031,0.382114733,0.107349482,-0.057148509
Al1O4Ta1,0,Ta2O5 + Al2O3 -> 2 TaAlO4,-0.036622909,423,-0.036622909,0,-0.02637726,-0.02637726
Hf1O3Sr1,0,SrCO3 + HfO2 -> SrHfO3 + CO2,-0.209978892,1873,-0.022235434,0.10500549,-0.016377006,-0.032824529
Hf1O3Sr1,0,SrCO3 + HfO2 -> SrHfO3 + CO2,-0.183239791,1748,-0.024493616,0.070338188,-0.023108813,-0.033801239
Hf1O3Sr1,0,SrCO3 + HfO2 -> SrHfO3 + CO2,-0.16732326,1673,-0.025835028,0.059311562,-0.024426108,-0.034387969
Cr1La1O3,0,Cr2O3 + La2O3 -> 2 LaCrO3,-0.093106379,1073,-0.093106379,0,-0.067058877,-0.069325723
Cr1La1O3,0,Cr2O3 + La2O3 -> 2 LaCrO3,-0.097818958,1373,-0.097818958,0,-0.070453062,-0.102612997
Cr1La1O3,0,0.6667 La2O3 + 1.333 CrO3 -> O2 + 1.333 LaCrO3,-0.309135304,1873,-0.130825098,0,-0.122469731,-0.122469731
Cr1La1O3,0,Cr2O3 + La2O3 -> 2 LaCrO3,-0.24847258,1473,-0.24847258,0,-0.178959727,-0.39183831
Cr1La1O3,0,Cr2O3 + La2O3 -> 2 LaCrO3,-0.246509987,1423,-0.246509987,0,-0.177546191,-0.371169205
Cr1La1O3,0,Cr2O3 + La2O3 -> 2 LaCrO3,-0.257769382,1710,-0.257769382,0,-0.18565565,-0.490536394
Li1O3Ta1,0,Ta2O5 + Li2CO3 -> 2 LiTaO3 + CO2,-0.065497784,1273,0.01326739,0.048672856,0.010696037,0.010696037
Li1O3Ta1,0,Ta2O5 + Li2CO3 -> 2 LiTaO3 + CO2,-0.077566413,1423,0.024335356,0.075105965,0.022397728,0.022397728
Li1O3Ta1,0,Ta2O5 + Li2CO3 -> 2 LiTaO3 + CO2,-0.049720118,1073,-0.001318457,0.0225472,-0.002308612,-0.002308612
Li1O3Ta1,0,Ta2O5 + Li2CO3 -> 2 LiTaO3 + CO2,-0.057564262,1173,0.005947286,0.033578132,0.003617076,0.003617076
Li3O4Ta1,0,Ta2O5 + 3 Li2CO3 -> 3 CO2 + 2 Li3TaO4,-0.078765174,1273,-0.01326739,0.01507018,-0.015714506,-0.015714506
In1O4Ta1,0,Ta2O5 + In2O3 -> 2 TaInO4,-0.087450146,1073,-0.074064423,0,-0.055464411,-0.055464411
In1O4Ta1,0,Ta2O5 + In2O3 -> 2 TaInO4,-0.065038864,623,-0.065038864,0,-0.046843549,-0.046843549
In1O4Ta1,0,Ta2O5 + In2O3 -> 2 TaInO4,-0.102403455,1373,-0.076889235,0.002757897,-0.058648556,-0.058648556
Ge9Na4O20,0,2 Na2CO3 + 9 GeO2 -> Na4Ge9O20 + 2 CO2,-0.087242977,1223,0.036593612,0.091733188,0.032403772,0.032403772
Ge1Na2O3,0,Na2CO3 + GeO2 -> Na2GeO3 + CO2,-0.098606168,1073,-0.007167664,0.036742886,-0.009367085,-0.027540646
Ag2O3Te1,0.047425533,Ag2O + TeO2 -> Ag2TeO3,-0.050950398,1073,0.044237414,0.047962475,0.030201783,0.019159109
Gd1Mn1O3,0,MnO2 + 0.5 Gd2O3 -> 0.25 O2 + GdMnO3,-0.050158271,1073,0.073371424,0.061764847,0.050557249,0.000952769
Cr2O4Zn1,0,ZnO + Cr2O3 -> ZnCr2O4,-0.095288603,673,-0.095288603,0,-0.068630601,-0.090472697
Cr2O4Zn1,0,ZnO + Cr2O3 -> ZnCr2O4,-0.110863878,1193,-0.110863878,0,-0.079848527,-0.154279601
Cr2O4Zn1,0,ZnO + Cr2O3 -> ZnCr2O4,-0.107266129,1073,-0.107266129,0,-0.077257286,-0.139581144
Cr2O4Zn1,0,ZnO + Cr2O3 -> ZnCr2O4,-0.113259383,1273,-0.113259383,0,-0.081573864,-0.161516641
Cr2O4Zn1,0,ZnO + Cr2O3 -> ZnCr2O4,-0.116253765,1373,-0.116253765,0,-0.083730535,-0.159503894
Ho2O4Sr1,0.001042484,Ho2O3 + SrCO3 -> CO2 + SrHo2O4,-0.0197044,1473,-0.0197044,0,-0.014191884,-0.105504165
Hg2Mo1O4,0,HgO + 0.5 MoO2 -> 0.5 Hg2MoO4,-0.221565799,1073,0.051243512,0.274247598,0.070418269,0.003132754
Ga1Nb1O4,0,Nb2O5 + Ga2O3 -> 2 NbGaO4,-0.040744768,1073,-0.040744768,0,-0.029345985,-0.029345985
Cr2Mg1O4,0,MgCO3 + Cr2O3 -> MgCr2O4 + CO2,-0.116166681,1073,-0.116166681,0,-0.083667814,-0.083667814
Cr2Mg1O4,0,Cr2O3 + MgO -> MgCr2O4,-0.096022381,1473,-0.096022381,0,-0.069159096,-0.129474326
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,0.020670408,1073,0.078209402,0.057538994,0.063312455,0.018507387
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.066177834,1523,-0.004670317,0.014907694,-0.008935954,-0.008935954
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.126231348,1823,0.002667084,0.05174634,-0.004019991,-0.004019991
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.091979965,1653,-0.001522356,0.030726974,-0.006828754,-0.006828754
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.046579972,1423,-0.006561209,0.004034349,-0.009935963,-0.009935963
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.136404762,1873,0.003914104,0.057994526,-0.003182839,-0.003182839
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.025225641,1313,-0.008435886,0.007604558,-0.006607899,-0.006607899
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,0.058579154,873,0.157499771,0.098920617,0.125442596,0.026030827
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.056330031,1473,-0.005704122,0.008874128,-0.009644849,-0.009644849
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.017543853,1273,-0.00159427,0.015949583,0.000787395,0.000787395
O3Ru1Sr1,0,SrCO3 + RuO2 -> SrRuO3 + CO2,-0.076058474,1573,-0.003465742,0.020963829,-0.008130003,-0.008130003
O4Ru1Sr2,0,RuO2 + 2 SrO -> Sr2RuO4,-0.13339427,1073,0.002947742,0.085634553,0.004483675,0.004483675
O4Ru1Sr2,0,SrCO3 + 0.5 RuO2 -> CO2 + 0.5 Sr2RuO4,-0.064523564,1573,0.01153491,0.026262911,0.003607558,-0.012218453
O4Ru1Sr2,0,SrCO3 + 0.5 RuO2 -> CO2 + 0.5 Sr2RuO4,-0.198431019,1623,0.030771931,0.070574803,0.005601445,-0.020072456
O7Ru2Sr3,0,RuO2 + 1.5 SrO -> 0.5 Sr3Ru2O7,-0.136342012,1073,-0.002947742,0.085480411,0.000661315,0.000661315
O10Ru3Sr4,0.002372409,4 SrCO3 + 3 RuO2 -> Sr4Ru3O10 + 4 CO2,0.033124125,1073,0.09066312,0.057538994,0.072282112,0.008535956
Er2Mo4O15,0,Er2O3 + 4 MoO3 -> Er2Mo4O15,-0.141921715,873,-0.021910616,0.037223432,-0.024377002,-0.024377002
Al2Mo3O12,0,0.6667 Al(HO)3 + MoO3 -> H2O + 0.3333 Al2(MoO4)3,-0.118652801,1073,-0.03721212,0.081440681,-0.016917943,-0.062394233
O7Sm2Ti2,0.010230394,Sm2O3 + 2 TiO2 -> Sm2Ti2O7,-0.072521717,1073,0.048007464,0.06026459,0.032344695,0.032344695
O5Sm2Ti1,0,Sm2O3 + TiO2 -> Sm2TiO5,-0.129522336,1473,-0.052288667,0,-0.049894174,-0.049894174
La2O11Te4,0,TeO2 + 0.25 La2O3 -> 0.25 La2Te4O11,-0.157488163,1073,-0.011357095,0.062057403,-0.013965778,-0.089236199
Fe2O6W1,0.029880197,Fe2O3 + WO3 -> Fe2WO6,-0.005543283,1273,0.003473369,0.006011101,0.002755088,0.002755088
Fe2O6W1,0.029880197,Fe2O3 + WO3 -> Fe2WO6,-0.004152218,1223,0.00164435,0.003598335,0.001272822,0.001272822
Fe2O6W1,0.029880197,Fe2O3 + WO3 -> Fe2WO6,2.51517E-05,1073,2.51517E-05,0,1.81153E-05,1.81153E-05
Ga5O12Tb3,0,Ga2O3 + 0.6 Tb2O3 -> 0.4 Tb3Ga5O12,-0.108193244,1073,-0.04236867,0.022547276,-0.034634359,-0.034634359
Ga5O12Tb3,0,Ga2O3 + 0.6 Tb2O3 -> 0.4 Tb3Ga5O12,-0.130434481,1548,-0.046722885,0.031537803,-0.038088546,-0.038088546
Ag4O7V2,0.039096306,Ag2O + 0.5 V2O5 -> 0.5 V2Ag4O7,-0.027042623,1073,0.054481841,0.050573005,0.040474822,0.040474822
Ag4O7V2,0.039096306,Ag2O + 0.5 V2O5 -> 0.5 V2Ag4O7,-0.023458024,670,0.051131911,0.095673194,0.051777759,0.051777759
Ag1O3V1,0,Ag2O + V2O5 -> 2 VAgO3,-0.075401566,1073,0.006122898,0.043396804,0.00363719,0.00363719
Ag1O3V1,0,Ag2O + V2O5 -> 2 VAgO3,-0.064453496,670,0.010136439,0.089594461,0.020550616,0.020550616
Ag2O11V4,0.006824033,Ag2O + 2 V2O5 -> V4Ag2O11,-0.031046601,1073,0.050477862,0.072559809,0.043742042,0.043742042
Ag3O4V1,0,Ag2O + 0.3333 V2O5 -> 0.6667 VAg3O4,-0.074589935,670,-0.010136439,0.089314434,0.007476565,0.007476565
Ag3O4V1,0,Ag2O + 0.3333 V2O5 -> 0.6667 VAg3O4,-0.081524464,1073,-0.006122898,0.04088083,-0.004916717,-0.004916717
Ag1O10V4,0.035361881,Ag + 2 V2O5 -> V4AgO10,0.012586109,1073,0.028332119,0.007868429,0.020113015,0.020113015
O18Sr1V13,0.057737876,6 V2O3 + 0.5 Sr2V2O7 -> SrV13O18 + 1.75 O2,0.276130226,1573,0.487197782,0.211067556,0.376514293,0.276295069
O8Sr3V2,0,SrCO3 + 0.3333 V2O5 -> CO2 + 0.3333 Sr3V2O8,-0.114640129,1073,0.025894864,0.041629784,0.008036123,-0.039188906
O8Sr3V2,0,SrCO3 + 0.3333 V2O5 -> CO2 + 0.3333 Sr3V2O8,-0.142994402,1223,0.023105011,0.042731693,0.002285626,-0.038177827
O6Sr1V2,0.000797105,SrCO3 + V2O5 -> CO2 + SrV2O6,-0.090853795,1073,0.049681198,0.08393863,0.037004327,0.008346926
O6Sr1V2,0.000797105,SrO + V2O5 -> SrV2O6,-0.208255447,473,0.162792061,0.267926824,0.133430681,0.004002013
O6Sr1V2,0.000797105,SrCO3 + V2O5 -> CO2 + SrV2O6,-0.113532261,1273,0.061150671,0.111114188,0.047458709,0.009796678
O7Sr2V2,0,SrCO3 + 0.5 V2O5 -> CO2 + 0.5 Sr2V2O7,-0.174682932,1273,-0.022164763,0.017535903,-0.035216967,-0.035216967
O30Sr1V12,0.503926598,10 V2O5 + 2 SrV2O6 -> O2 + 2 SrV12O30,0.490976338,923,0.490976338,0,0.353620475,0.353620475
O15Sr1V6,0.012687856,4 V2O5 + 2 SrV2O6 -> O2 + 2 SrV6O15,0.024523032,923,0.024523032,0,0.017662452,0.017662452
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.100606767,1423,0.043383491,0.053996346,0.023544484,0.023544484
O3Sr1Ti1,0,SrO + TiO2 -> SrTiO3,-0.226464034,1573,0.042809806,0.118686908,0.021384239,0.02612697
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.118087025,1523,0.046464773,0.06274265,0.024953667,0.024953667
O3Sr1Ti1,0,SrO + TiO2 -> SrTiO3,-0.224545777,1073,-0.002035017,0.098457473,-0.009166891,0.006490049
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.153670927,1723,0.052512839,0.087424981,0.02962036,0.02962036
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.109327242,1473,0.044927742,0.057845619,0.024107656,0.024107656
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.091945528,1373,0.041828359,0.050165208,0.022970889,0.022970889
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.149139895,1698,0.051772084,0.084288585,0.02904445,0.02904445
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.171787725,1823,0.055477206,0.099966052,0.031924654,0.031924654
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.162706393,1773,0.053999234,0.093681404,0.030774558,0.030774558
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.105848739,1453,0.044308262,0.056308875,0.023880682,0.023880682
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.157291789,1743,0.053106171,0.089931658,0.030081442,0.030081442
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,0.027064858,673,0.027064858,0,0.019493176,-0.024908233
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,0.035912406,623,0.035912406,0,0.025865528,-0.026375441
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.135772744,1623,0.049508318,0.075018442,0.027296514,0.027296514
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.168115525,1803,0.054893303,0.097427782,0.031468163,0.031468163
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.08331859,1323,0.040266928,0.046344569,0.022391258,0.022391258
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.159098857,1753,0.053403455,0.091182927,0.030312284,0.030312284
O3Sr1Ti1,0,SrO2 + TiO2 -> SrTiO3 + 0.5 O2,-0.245187567,973,-0.004747608,0.114569098,-0.009453194,-0.016131318
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.096224828,1398,0.042615351,0.052065067,0.023266716,0.023266716
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.177280766,1853,0.056355863,0.103764067,0.032610755,0.032610755
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.06620321,1223,0.037118627,0.038745689,0.021207629,0.021207629
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.180905514,1873,0.056939043,0.106271047,0.033065603,0.033065603
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.057683373,1173,0.035528086,0.034954297,0.020602861,0.010106982
O3Sr1Ti1,0,TiO2 + SrCO3 -> CO2 + SrTiO3,-0.070488748,1248,0.037904473,0.040647458,0.021502359,0.021502359
O7Sr3Ti2,0,SrCO3 + 0.6667 TiO2 -> CO2 + 0.3333 Sr3Ti2O7,-0.007933699,1073,0.065179945,0.042649626,0.047295642,-0.001021202
O7Sr3Ti2,0,SrCO3 + 0.6667 TiO2 -> CO2 + 0.3333 Sr3Ti2O7,0.091002122,573,0.091002122,0,0.065543309,0.00523388
O7Sr3Ti2,0,SrCO3 + 0.6667 TiO2 -> CO2 + 0.3333 Sr3Ti2O7,-0.107437178,1573,0.067462092,0.100237292,0.048927247,0.000541017
O7Sr3Ti2,0,SrCO3 + 0.6667 TiO2 -> CO2 + 0.3333 Sr3Ti2O7,-0.169783374,1873,0.068061183,0.129437164,0.047557174,0.008070259
O7Sr3Ti2,0,SrCO3 + 0.6667 TiO2 -> CO2 + 0.3333 Sr3Ti2O7,-0.097249068,1523,0.06730273,0.095424245,0.049105007,-0.001058649
O7Sr3Ti2,0,SrCO3 + 0.6667 TiO2 -> CO2 + 0.3333 Sr3Ti2O7,-0.138340422,1723,0.067843344,0.11476768,0.048311404,0.005392576
O7Sr3Ti2,0,SrCO3 + 0.6667 TiO2 -> CO2 + 0.3333 Sr3Ti2O7,-0.067055044,1373,0.066718844,0.078034768,0.048694801,0.003023686
O4Sr2Ti1,0,TiO2 + 2 SrO -> Sr2TiO4,-0.197452273,1073,0.027093503,0.14356936,0.0241108,-0.028782871
O4Sr2Ti1,0,TiO2 + 2 SrCO3 -> 2 CO2 + Sr2TiO4,-0.15879114,1873,0.079053417,0.132523903,0.056337761,-0.060005996
O4Sr2Ti1,0,TiO2 + 2 SrCO3 -> 2 CO2 + Sr2TiO4,-0.047711613,1373,0.086062274,0.091969548,0.066525104,-0.040350962
O4Sr2Ti1,0,TiO2 + 2 SrCO3 -> 2 CO2 + Sr2TiO4,-0.06942265,1473,0.084832334,0.106050301,0.066334287,-0.044238803
O4Sr2Ti1,0,TiO2 + 2 SrCO3 -> 2 CO2 + Sr2TiO4,-0.124794888,1723,0.081388877,0.123411646,0.060485672,-0.054052656
Al2Cu1O4,0.062960076,Al2O3 + CuO -> Al2CuO4,0.02546885,1273,0.02546885,0,0.018343668,0.018343668
Al1Cu1O2,0,CuO + 0.5 Al2O3 -> AlCuO2 + 0.25 O2,0.015689094,1373,0.015689094,0,0.011299903,-0.028674356
Al1Cu1O2,0,Al2O3 + Cu2O -> 2 AlCuO2,-0.055745579,1073,0.165318302,0.221063881,0.145897188,-0.002675484
Al1Cu1O2,0,Al2O3 + Cu2O -> 2 AlCuO2,-0.062850735,1423,0.085705555,0.148556289,0.079757391,-0.033001338
Al1Cu1O2,0,CuO + 0.5 Al2O3 -> AlCuO2 + 0.25 O2,0.004627818,1473,0.004627818,0,0.003333137,-0.037329803
Al1Cu1O2,0,Al2O3 + Cu2O -> 2 AlCuO2,-0.05168723,873,0.210560922,0.262248152,0.18348085,0.018836529
Al1Cu1O2,0,Al2O3 + Cu2O -> 2 AlCuO2,-0.061427269,1353,0.101728582,0.16315585,0.093069617,-0.026936868
O4Sb1V1,0,V2O5 + Sb2O3 -> 2 VSbO4,-0.145255001,1253,0.02546201,0.170717011,0.039057058,-0.015028751
O4Sb1V1,0,V2O5 + Sb2O3 -> 2 VSbO4,-0.148808821,1073,0.056923919,0.20573274,0.065966692,-0.011644865
O4Sb1V1,0,V2O5 + Sb2O3 -> 2 VSbO4,-0.150778563,973,0.080179613,0.230958176,0.085777732,-0.009774869
Ca1Ce1O3,0.059074767,CeO2 + CaO -> CaCeO3,0.022632518,1073,0.038542988,0.007955235,0.027465518,0.016707001
Ga1Nd1O3,0.033597413,Ga2O3 + Nd2O3 -> 2 NdGaO3,-0.056726664,1073,0.057774465,0.069741125,0.042985279,0.027322347
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.043016585,1073,0.01282706,0.027554741,0.008101649,-0.008334865
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.125585836,1573,0.004015103,0.065760438,0.000760221,0.000963561
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.075564445,1273,0.008982806,0.034707212,0.002787193,-0.004613821
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.092049447,1373,0.007356715,0.043516698,0.001726913,0.001726913
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.100353949,1423,0.006533879,0.04794574,0.001188249,0.001188249
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.108717688,1473,0.005701691,0.052397996,0.000641443,0.000641443
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.186304776,1923,0.00413678,0.111239362,0.003933913,0.006472865
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.117120735,1523,0.004863296,0.056865657,8.92318E-05,8.92318E-05
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.138385793,1648,0.002726659,0.076260099,0.000946201,0.002357906
Ca1O3Ti1,0,TiO2 + CaO -> CaTiO3,-0.126799469,1173,-0.000122386,0.048902005,-0.006472949,-0.006472949
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.083779245,1323,0.008174134,0.039101099,0.002260861,-0.003684258
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.163412629,1793,0.000294728,0.096232142,0.001202986,0.004838406
Ca1O3Ti1,0,TiO2 + CaO -> CaTiO3,-0.124035761,1723,0.008365249,0.066831451,0.003749463,0.003749463
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.067377338,1223,0.009787106,0.030900323,0.0034709,-0.005543385
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.142662987,1673,0.002295514,0.079766978,0.001007545,0.002822688
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,0.077208069,373,0.077208069,0,0.055608289,-0.021322051
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.159956422,1773,0.000541775,0.093657108,0.001168857,0.004572828
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.177469432,1873,0.002599553,0.104852782,0.002683044,0.005835444
Ca1O3Ti1,0,CaCO3 + TiO2 -> CaTiO3 + CO2,-0.134092981,1623,0.003160271,0.072742863,0.000885818,0.001893124
Ca3O7Ti2,0.002560221,3 CaCO3 + 2 TiO2 -> Ca3Ti2O7 + 3 CO2,-0.129120724,1623,0.008132528,0.061395274,0.001292424,-0.007676088
Ca3O7Ti2,0.002560221,3 CaCO3 + 2 TiO2 -> Ca3Ti2O7 + 3 CO2,-0.180068985,1873,-0.000533071,0.075935315,-0.007578726,-0.003473557
Ca1Cr1O3,0.055774704,CrO2 + CaO -> CaCrO3,-0.076029873,1073,0.10664734,0.108422655,0.07820792,0.019275498
Ca1Cr2O4,0,CaCO3 + Cr2O3 -> CO2 + CaCr2O4,-0.068081714,1273,-0.068081714,0,-0.049035129,-0.072825023
Ca1Cr2O4,0,Cr2O3 + CaO -> CaCr2O4,-0.112156466,1673,-0.112156466,0,-0.0807795,-0.0807795
Ca1Cr2O4,0,Cr2O3 + CaO -> CaCr2O4,-0.095586005,1073,-0.095586005,0,-0.068844802,-0.068844802
Co1O2Zn1,0.102659935,CoO + ZnO -> ZnCoO2,0.090712805,1073,0.143291459,0.066133294,0.113377178,0.071762751
Co1O5Zn4,0.006895194,ZnO + 0.08333 Co3O4 -> 0.25 Zn4CoO5 + 0.04167 O2,-0.028011763,1273,0.058402053,0.10467658,0.057659891,-0.10777715
Cu1Li2O2,0.014433391,Li2CO3 + CuO -> CO2 + Li2CuO2,0.03859143,1173,0.03859143,0,0.027795066,-0.004338153
Gd2O2S1,0,S + Gd2O3 -> Gd2SO2 + 0.5 O2,0.201875664,1073,1.18226439,0.980388726,0.97049388,0.136560897
Eu1O3Ti1,0,Eu2O3 + Ti2O3 -> 2 EuTiO3,-0.35601949,1673,0.206893729,0.563115272,0.21738501,0.064801934
Eu1O3Ti1,0,EuO + TiO2 -> EuTiO3,-0.226083808,1073,0.29054401,0.516627818,0.271959483,0.087482798
